route_id,service_id,trip_id,trip_headsign,shape_id,wheelchair_accessible
L991D1,1,117,"Nemocnice Motol",8,1
L991D1,1,118,"Depo Hostivař",2,1
L991D1,1,119,"Nemocnice Motol",3,1
L991D1,1,120,"Depo Hostivař",4,1
L991D1,1,121,"Nemocnice Motol",5,1
L991D1,1,122,"Depo Hostivař",4,1
L991D1,1,123,"Nemocnice Motol",5,1
L991D1,1,124,"Depo Hostivař",2,1
L991D1,1,125,"Nemocnice Motol",3,1
L991D1,1,126,"Depo Hostivař",2,1
L991D1,1,127,"Nemocnice Motol",3,1
L991D1,1,128,"Depo Hostivař",2,1
L991D1,1,129,"Nemocnice Motol",3,1
L991D1,1,130,"Depo Hostivař",2,1
L991D1,1,131,"Nemocnice Motol",3,1
L991D1,1,132,"Depo Hostivař",9,1
L991D1,1,133,"Nemocnice Motol",3,1
L991D1,1,134,"Depo Hostivař",2,1
L991D1,1,135,"Nemocnice Motol",3,1
L991D1,1,136,"Depo Hostivař",2,1
L991D1,1,137,"Nemocnice Motol",8,1
L991D1,1,138,"Skalka",6,1
L991D1,1,139,"Nemocnice Motol",1,1
L991D1,1,140,"Skalka",7,1
L991D1,1,141,"Nemocnice Motol",1,1
L991D1,1,142,"Depo Hostivař",2,1
L991D1,1,143,"Nemocnice Motol",3,1
L991D1,1,144,"Depo Hostivař",2,1
L991D1,1,145,"Nemocnice Motol",8,1
L991D1,1,146,"Skalka",7,1
L991D1,1,147,"Nemocnice Motol",1,1
L991D1,1,148,"Depo Hostivař",2,1
L991D1,1,149,"Nemocnice Motol",3,1
L991D1,1,150,"Depo Hostivař",2,1
L991D1,1,151,"Nemocnice Motol",8,1
L991D1,1,152,"Skalka",6,1
L991D1,1,153,"Nemocnice Motol",1,1
L991D1,1,154,"Skalka",6,1
L991D1,1,155,"Nemocnice Motol",1,1
L991D1,1,156,"Depo Hostivař",2,1
L991D1,1,157,"Nemocnice Motol",3,1
L991D1,1,158,"Skalka",6,1
L991D1,1,159,"Nemocnice Motol",1,1
L991D1,1,160,"Depo Hostivař",2,1
L991D1,1,161,"Nemocnice Motol",3,1
L991D1,1,162,"Skalka",6,1
L991D1,1,163,"Nemocnice Motol",1,1
L991D1,1,164,"Skalka",6,1
L991D1,1,165,"Nemocnice Motol",1,1
L991D1,1,166,"Skalka",7,1
L991D1,1,167,"Nemocnice Motol",1,1
L991D1,1,168,"Depo Hostivař",2,1
L991D1,1,169,"Nemocnice Motol",3,1
L991D1,1,170,"Depo Hostivař",4,1
L991D1,1,171,"Nemocnice Motol",5,1
L991D1,1,172,"Skalka",6,1
L991D1,1,173,"Nemocnice Motol",1,1
L991D1,1,174,"Depo Hostivař",2,1
L991D1,1,175,"Nemocnice Motol",3,1
L991D1,1,176,"Skalka",6,1
L991D1,1,177,"Nemocnice Motol",1,1
L991D1,1,178,"Depo Hostivař",2,1
L991D1,1,179,"Nemocnice Motol",3,1
L991D1,1,180,"Depo Hostivař",2,1
L991D1,1,181,"Nemocnice Motol",3,1
L991D1,1,182,"Depo Hostivař",2,1
L991D1,1,183,"Nemocnice Motol",3,1
L991D1,1,184,"Depo Hostivař",4,1
L991D1,1,185,"Nemocnice Motol",5,1
L991D1,1,186,"Depo Hostivař",2,1
L991D1,1,187,"Nemocnice Motol",3,1
L991D1,1,188,"Depo Hostivař",2,1
L991D1,1,189,"Nemocnice Motol",3,1
L991D1,1,190,"Depo Hostivař",2,1
L991D1,1,191,"Nemocnice Motol",3,1
L991D1,1,192,"Depo Hostivař",4,1
L991D1,1,193,"Nemocnice Motol",5,1
L991D1,1,194,"Depo Hostivař",2,1
L991D1,1,195,"Nemocnice Motol",3,1
L991D1,1,196,"Skalka",6,1
L991D1,1,197,"Nemocnice Motol",1,1
L991D1,1,198,"Skalka",6,1
L991D1,1,199,"Nemocnice Motol",1,1
L991D1,1,200,"Skalka",7,1
L991D1,1,201,"Nemocnice Motol",1,1
L991D1,1,202,"Skalka",6,1
L991D1,1,203,"Nemocnice Motol",1,1
L991D1,1,204,"Skalka",6,1
L991D1,1,205,"Nemocnice Motol",1,1
L991D1,1,206,"Skalka",7,1
L991D1,1,207,"Nemocnice Motol",1,1
L991D1,1,208,"Depo Hostivař",2,1
L991D1,1,209,"Nemocnice Motol",3,1
L991D1,1,210,"Depo Hostivař",2,1
L991D1,1,211,"Nemocnice Motol",8,1
L991D1,1,212,"Skalka",7,1
L991D1,1,213,"Nemocnice Motol",1,1
L991D1,1,214,"Depo Hostivař",2,1
L991D1,1,215,"Nemocnice Motol",3,1
L991D1,1,216,"Depo Hostivař",2,1
L991D1,1,217,"Nemocnice Motol",3,1
L991D1,1,218,"Depo Hostivař",2,1
L991D1,1,219,"Nemocnice Motol",8,1
L991D1,1,220,"Depo Hostivař",2,1
L991D1,1,221,"Nemocnice Motol",8,1
L991D1,1,222,"Depo Hostivař",2,1
L991D1,1,223,"Nemocnice Motol",3,1
L991D1,1,224,"Depo Hostivař",2,1
L991D1,1,225,"Nemocnice Motol",3,1
L991D1,1,226,"Depo Hostivař",2,1
L991D1,1,227,"Nemocnice Motol",3,1
L991D1,1,228,"Depo Hostivař",2,1
L991D1,1,229,"Depo Hostivař",2,1
L991D1,1,230,"Nemocnice Motol",3,1
L991D1,1,231,"Depo Hostivař",4,1
L991D1,1,232,"Nemocnice Motol",5,1
L991D1,1,233,"Skalka",6,1
L991D1,1,234,"Nemocnice Motol",1,1
L991D1,1,235,"Skalka",7,1
L991D1,1,236,"Nemocnice Motol",1,1
L991D1,1,237,"Depo Hostivař",2,1
L991D1,1,238,"Nemocnice Motol",3,1
L991D1,1,239,"Depo Hostivař",2,1
L991D1,1,240,"Nemocnice Motol",3,1
L991D1,1,241,"Depo Hostivař",2,1
L991D1,1,242,"Nemocnice Motol",3,1
L991D1,1,243,"Depo Hostivař",4,1
L991D1,1,244,"Nemocnice Motol",5,1
L991D1,1,245,"Depo Hostivař",2,1
L991D1,1,246,"Nemocnice Motol",8,1
L991D1,1,247,"Depo Hostivař",2,1
L991D1,1,248,"Nemocnice Motol",3,1
L991D1,1,249,"Depo Hostivař",2,1
L991D1,1,250,"Nemocnice Motol",1,1
L991D1,1,251,"Skalka",6,1
L991D1,1,252,"Nemocnice Motol",1,1
L991D1,1,253,"Skalka",6,1
L991D1,1,254,"Nemocnice Motol",1,1
L991D1,1,255,"Skalka",6,1
L991D1,1,256,"Nemocnice Motol",1,1
L991D1,1,257,"Skalka",6,1
L991D1,1,258,"Nemocnice Motol",1,1
L991D1,1,259,"Depo Hostivař",2,1
L991D1,1,260,"Nemocnice Motol",3,1
L991D1,1,261,"Depo Hostivař",2,1
L991D1,1,262,"Nemocnice Motol",3,1
L991D1,1,263,"Skalka",7,1
L991D1,1,264,"Nemocnice Motol",1,1
L991D1,1,265,"Depo Hostivař",2,1
L991D1,1,266,"Nemocnice Motol",8,1
L991D1,1,267,"Skalka",6,1
L991D1,1,268,"Nemocnice Motol",1,1
L991D1,1,269,"Skalka",7,1
L991D1,1,270,"Nemocnice Motol",1,1
L991D1,1,271,"Depo Hostivař",2,1
L991D1,1,272,"Nemocnice Motol",3,1
L991D1,1,273,"Depo Hostivař",2,1
L991D1,1,274,"Nemocnice Motol",3,1
L991D1,1,275,"Depo Hostivař",4,1
L991D1,1,276,"Nemocnice Motol",5,1
L991D1,1,277,"Depo Hostivař",2,1
L991D1,1,278,"Nemocnice Motol",8,1
L991D1,1,279,"Depo Hostivař",2,1
L991D1,1,280,"Nemocnice Motol",3,1
L991D1,1,281,"Depo Hostivař",2,1
L991D1,1,282,"Nemocnice Motol",3,1
L991D1,1,283,"Depo Hostivař",2,1
L991D1,1,284,"Nemocnice Motol",3,1
L991D1,1,285,"Depo Hostivař",2,1
L991D1,1,286,"Nemocnice Motol",3,1
L991D1,1,287,"Depo Hostivař",2,1
L991D1,1,288,"Nemocnice Motol",3,1
L991D1,1,289,"Depo Hostivař",2,1
L991D1,1,290,"Nemocnice Motol",3,1
L991D1,1,291,"Depo Hostivař",2,1
L991D1,1,292,"Petřiny",10,1
L991D1,1,293,"Skalka",11,1
L991D1,1,294,"Nemocnice Motol",1,1
L991D1,1,295,"Skalka",6,1
L991D1,1,296,"Nemocnice Motol",1,1
L991D1,1,297,"Skalka",6,1
L991D1,1,298,"Nemocnice Motol",1,1
L991D1,1,299,"Skalka",7,1
L991D1,1,300,"Nemocnice Motol",1,1
L991D1,1,301,"Depo Hostivař",2,1
L991D1,1,302,"Nemocnice Motol",8,1
L991D1,1,303,"Skalka",6,1
L991D1,1,304,"Nemocnice Motol",1,1
L991D1,1,305,"Skalka",7,1
L991D1,1,306,"Nemocnice Motol",1,1
L991D1,1,307,"Depo Hostivař",4,1
L991D1,1,308,"Nemocnice Motol",5,1
L991D1,1,309,"Skalka",6,1
L991D1,1,310,"Nemocnice Motol",1,1
L991D1,1,311,"Skalka",6,1
L991D1,1,312,"Nemocnice Motol",1,1
L991D1,1,313,"Skalka",6,1
L991D1,1,314,"Nemocnice Motol",1,1
L991D1,1,315,"Depo Hostivař",2,1
L991D1,1,316,"Nemocnice Motol",3,1
L991D1,1,317,"Depo Hostivař",2,1
L991D1,1,318,"Nemocnice Motol",3,1
L991D1,1,319,"Depo Hostivař",2,1
L991D1,1,320,"Nemocnice Motol",3,1
L991D1,1,321,"Depo Hostivař",2,1
L991D1,1,322,"Nemocnice Motol",3,1
L991D1,1,323,"Nemocnice Motol",3,1
L991D1,1,324,"Depo Hostivař",2,1
L991D1,1,325,"Nemocnice Motol",3,1
L991D1,1,326,"Depo Hostivař",2,1
L991D1,1,327,"Nemocnice Motol",8,1
L991D1,1,328,"Skalka",6,1
L991D1,1,329,"Nemocnice Motol",1,1
L991D1,1,330,"Skalka",6,1
L991D1,1,331,"Nemocnice Motol",1,1
L991D1,1,332,"Skalka",6,1
L991D1,1,333,"Nemocnice Motol",1,1
L991D1,1,334,"Skalka",6,1
L991D1,1,335,"Nemocnice Motol",1,1
L991D1,1,336,"Skalka",6,1
L991D1,1,337,"Nemocnice Motol",1,1
L991D1,1,338,"Depo Hostivař",2,1
L991D1,1,339,"Nemocnice Motol",3,1
L991D1,1,340,"Depo Hostivař",4,1
L991D1,1,341,"Nemocnice Motol",1,1
L991D1,1,342,"Depo Hostivař",4,1
L991D1,1,343,"Nemocnice Motol",5,1
L991D1,1,344,"Skalka",6,1
L991D1,1,345,"Nemocnice Motol",1,1
L991D1,1,346,"Skalka",6,1
L991D1,1,347,"Nemocnice Motol",1,1
L991D1,1,348,"Depo Hostivař",2,1
L991D1,1,349,"Nemocnice Motol",3,1
L991D1,1,350,"Skalka",6,1
L991D1,1,351,"Nemocnice Motol",1,1
L991D1,1,352,"Skalka",6,1
L991D1,1,353,"Nemocnice Motol",1,1
L991D1,1,354,"Depo Hostivař",2,1
L991D1,1,355,"Nemocnice Motol",3,1
L991D1,1,356,"Skalka",6,1
L991D1,1,357,"Nemocnice Motol",1,1
L991D1,1,358,"Skalka",6,1
L991D1,1,359,"Nemocnice Motol",1,1
L991D1,1,360,"Skalka",6,1
L991D1,1,361,"Nemocnice Motol",1,1
L991D1,1,362,"Skalka",7,1
L991D1,1,363,"Nemocnice Motol",1,1
L991D1,1,364,"Skalka",6,1
L991D1,1,365,"Nemocnice Motol",1,1
L991D1,1,366,"Depo Hostivař",2,1
L991D1,1,367,"Nemocnice Motol",3,1
L991D1,1,368,"Depo Hostivař",4,1
L991D1,1,369,"Nemocnice Motol",5,1
L991D1,1,370,"Depo Hostivař",2,1
L991D1,1,371,"Nemocnice Motol",3,1
L991D1,1,372,"Skalka",6,1
L991D1,1,373,"Nemocnice Motol",1,1
L991D1,1,374,"Skalka",6,1
L991D1,1,375,"Nemocnice Motol",1,1
L991D1,1,376,"Depo Hostivař",2,1
L991D1,1,377,"Nemocnice Motol",3,1
L991D1,1,378,"Skalka",6,1
L991D1,1,379,"Nemocnice Motol",1,1
L991D1,1,380,"Depo Hostivař",2,1
L991D1,1,381,"Nemocnice Motol",3,1
L991D1,1,382,"Depo Hostivař",2,1
L991D1,1,383,"Nemocnice Motol",3,1
L991D1,1,384,"Depo Hostivař",4,1
L991D1,1,385,"Nemocnice Motol",5,1
L991D1,1,386,"Depo Hostivař",4,1
L991D1,1,387,"Nemocnice Motol",5,1
L991D1,1,388,"Depo Hostivař",2,1
L991D1,1,389,"Nemocnice Motol",3,1
L991D1,1,390,"Depo Hostivař",4,1
L991D1,1,391,"Nemocnice Motol",5,1
L991D1,1,392,"Depo Hostivař",2,1
L991D1,1,393,"Nemocnice Motol",3,1
L991D1,1,394,"Depo Hostivař",2,1
L991D1,1,395,"Nemocnice Motol",8,1
L991D1,1,396,"Depo Hostivař",4,1
L991D1,1,397,"Nemocnice Motol",1,1
L991D1,1,398,"Depo Hostivař",2,1
L991D1,1,399,"Nemocnice Motol",3,1
L991D1,1,400,"Depo Hostivař",2,1
L991D1,1,401,"Nemocnice Motol",3,1
L991D1,1,402,"Depo Hostivař",2,1
L991D1,1,403,"Nemocnice Motol",8,1
L991D1,1,404,"Skalka",7,1
L991D1,1,405,"Nemocnice Motol",1,1
L991D1,1,406,"Skalka",6,1
L991D1,1,407,"Nemocnice Motol",1,1
L991D1,1,408,"Depo Hostivař",2,1
L991D1,1,409,"Nemocnice Motol",3,1
L991D1,1,410,"Depo Hostivař",2,1
L991D1,1,411,"Nemocnice Motol",8,1
L991D1,1,412,"Depo Hostivař",2,1
L991D1,1,413,"Nemocnice Motol",3,1
L991D1,1,414,"Skalka",6,1
L991D1,1,415,"Nemocnice Motol",1,1
L991D1,1,416,"Depo Hostivař",4,1
L991D1,1,417,"Nemocnice Motol",5,1
L991D1,1,418,"Skalka",6,1
L991D1,1,419,"Nemocnice Motol",1,1
L991D1,1,420,"Depo Hostivař",2,1
L991D1,1,421,"Nemocnice Motol",3,1
L991D1,1,422,"Skalka",6,1
L991D1,1,423,"Nemocnice Motol",1,1
L991D1,1,424,"Skalka",6,1
L991D1,1,425,"Nemocnice Motol",1,1
L991D1,1,426,"Skalka",6,1
L991D1,1,427,"Nemocnice Motol",1,1
L991D1,1,428,"Skalka",7,1
L991D1,1,429,"Nemocnice Motol",3,1
L991D1,1,430,"Depo Hostivař",2,1
L991D1,1,431,"Nemocnice Motol",3,1
L991D1,1,432,"Depo Hostivař",2,1
L991D1,1,433,"Nemocnice Motol",3,1
L991D1,1,434,"Depo Hostivař",4,1
L991D1,1,435,"Nemocnice Motol",5,1
L991D1,1,436,"Depo Hostivař",2,1
L991D1,1,437,"Nemocnice Motol",3,1
L991D1,1,438,"Skalka",6,1
L991D1,1,439,"Nemocnice Motol",1,1
L991D1,1,440,"Depo Hostivař",2,1
L991D1,1,441,"Nemocnice Motol",3,1
L991D1,1,442,"Depo Hostivař",4,1
L991D1,1,443,"Nemocnice Motol",5,1
L991D1,1,444,"Skalka",7,1
L991D1,1,445,"Nemocnice Motol",1,1
L991D1,1,446,"Depo Hostivař",2,1
L991D1,1,447,"Nemocnice Motol",3,1
L991D1,1,448,"Depo Hostivař",2,1
L991D1,1,449,"Nemocnice Motol",8,1
L991D1,1,450,"Depo Hostivař",2,1
L991D1,1,451,"Nemocnice Motol",8,1
L991D1,1,452,"Skalka",6,1
L991D1,1,453,"Nemocnice Motol",1,1
L991D1,1,454,"Depo Hostivař",2,1
L991D1,1,455,"Nemocnice Motol",3,1
L991D1,1,456,"Depo Hostivař",2,1
L991D1,1,457,"Nemocnice Motol",3,1
L991D1,1,458,"Skalka",6,1
L991D1,1,459,"Nemocnice Motol",1,1
L991D1,1,460,"Skalka",6,1
L991D1,1,461,"Nemocnice Motol",1,1
L991D1,1,462,"Skalka",6,1
L991D1,1,463,"Nemocnice Motol",1,1
L991D1,1,464,"Skalka",7,1
L991D1,1,465,"Nemocnice Motol",1,1
L991D1,1,466,"Depo Hostivař",2,1
L991D1,1,467,"Nemocnice Motol",3,1
L991D1,1,468,"Depo Hostivař",2,1
L991D1,1,469,"Nemocnice Motol",8,1
L991D1,1,470,"Skalka",6,1
L991D1,1,471,"Nemocnice Motol",1,1
L991D1,1,472,"Depo Hostivař",2,1
L991D1,1,473,"Nemocnice Motol",3,1
L991D1,1,474,"Skalka",6,1
L991D1,1,475,"Nemocnice Motol",1,1
L991D1,1,476,"Skalka",7,1
L991D1,1,477,"Nemocnice Motol",1,1
L991D1,1,478,"Depo Hostivař",2,1
L991D1,1,479,"Nemocnice Motol",3,1
L991D1,1,480,"Skalka",6,1
L991D1,1,481,"Nemocnice Motol",1,1
L991D1,1,482,"Depo Hostivař",2,1
L991D1,1,483,"Nemocnice Motol",3,1
L991D1,1,484,"Depo Hostivař",2,1
L991D1,1,485,"Nemocnice Motol",3,1
L991D1,1,486,"Depo Hostivař",2,1
L991D1,1,487,"Nemocnice Motol",8,1
L991D1,1,488,"Depo Hostivař",4,1
L991D1,1,489,"Nemocnice Motol",5,1
L991D1,1,490,"Depo Hostivař",2,1
L991D1,1,491,"Nemocnice Motol",3,1
L991D1,1,492,"Depo Hostivař",2,1
L991D1,1,493,"Nemocnice Motol",3,1
L991D1,1,494,"Depo Hostivař",2,1
L991D1,1,495,"Nemocnice Motol",3,1
L991D1,1,496,"Depo Hostivař",2,1
L991D1,1,497,"Nemocnice Motol",1,1
L991D1,1,498,"Depo Hostivař",2,1
L991D1,1,499,"Nemocnice Motol",3,1
L991D1,1,500,"Depo Hostivař",2,1
L991D1,1,501,"Nemocnice Motol",3,1
L991D1,1,502,"Depo Hostivař",4,1
L991D1,1,503,"Nemocnice Motol",5,1
L991D1,1,504,"Depo Hostivař",2,1
L991D1,1,505,"Nemocnice Motol",8,1
L991D1,1,506,"Depo Hostivař",2,1
L991D1,1,507,"Nemocnice Motol",3,1
L991D1,1,508,"Skalka",7,1
L991D1,1,509,"Nemocnice Motol",1,1
L991D1,1,510,"Depo Hostivař",2,1
L991D1,1,511,"Nemocnice Motol",3,1
L991D1,1,512,"Depo Hostivař",4,1
L991D1,1,513,"Nemocnice Motol",5,1
L991D1,1,514,"Depo Hostivař",4,1
L991D1,1,515,"Nemocnice Motol",5,1
L991D1,1,516,"Depo Hostivař",2,1
L991D1,1,517,"Nemocnice Motol",3,1
L991D1,1,518,"Skalka",6,1
L991D1,1,519,"Nemocnice Motol",1,1
L991D1,1,520,"Depo Hostivař",4,1
L991D1,1,521,"Nemocnice Motol",5,1
L991D1,1,522,"Skalka",7,1
L991D1,3,523,"Nemocnice Motol",5,1
L991D1,3,524,"Depo Hostivař",2,1
L991D1,3,525,"Nemocnice Motol",3,1
L991D1,3,526,"Depo Hostivař",2,1
L991D1,3,527,"Nemocnice Motol",3,1
L991D1,3,528,"Depo Hostivař",2,1
L991D1,3,529,"Nemocnice Motol",3,1
L991D1,3,530,"Depo Hostivař",2,1
L991D1,3,531,"Nemocnice Motol",8,1
L991D1,3,532,"Depo Hostivař",2,1
L991D1,3,533,"Nemocnice Motol",3,1
L991D1,3,534,"Depo Hostivař",2,1
L991D1,3,535,"Nemocnice Motol",3,1
L991D1,3,536,"Depo Hostivař",2,1
L991D1,3,537,"Nemocnice Motol",3,1
L991D1,3,538,"Depo Hostivař",2,1
L991D1,3,539,"Nemocnice Motol",3,1
L991D1,3,540,"Depo Hostivař",2,1
L991D1,3,541,"Nemocnice Motol",5,1
L991D1,3,542,"Depo Hostivař",2,1
L991D1,3,543,"Nemocnice Motol",3,1
L991D1,3,544,"Depo Hostivař",2,1
L991D1,3,545,"Nemocnice Motol",3,1
L991D1,3,546,"Depo Hostivař",2,1
L991D1,3,547,"Nemocnice Motol",3,1
L991D1,3,548,"Depo Hostivař",2,1
L991D1,3,549,"Nemocnice Motol",3,1
L991D1,3,550,"Depo Hostivař",4,1
L991D1,3,551,"Nemocnice Motol",5,1
L991D1,3,552,"Depo Hostivař",2,1
L991D1,3,553,"Nemocnice Motol",3,1
L991D1,3,554,"Depo Hostivař",2,1
L991D1,3,555,"Nemocnice Motol",3,1
L991D1,3,556,"Depo Hostivař",4,1
L991D1,3,557,"Nemocnice Motol",5,1
L991D1,3,558,"Depo Hostivař",2,1
L991D1,3,559,"Nemocnice Motol",3,1
L991D1,4,560,"Depo Hostivař",4,1
L991D1,3,561,"Nemocnice Motol",12,1
L991D1,3,562,"Depo Hostivař",2,1
L991D1,3,563,"Nemocnice Motol",3,1
L991D1,3,564,"Depo Hostivař",4,1
L991D1,3,565,"Nemocnice Motol",5,1
L991D1,3,566,"Depo Hostivař",2,1
L991D1,3,567,"Nemocnice Motol",3,1
L991D1,3,568,"Depo Hostivař",2,1
L991D1,3,569,"Nemocnice Motol",3,1
L991D1,3,570,"Depo Hostivař",4,1
L991D1,3,571,"Nemocnice Motol",5,1
L991D1,3,572,"Depo Hostivař",2,1
L991D1,3,573,"Nemocnice Motol",5,1
L991D1,3,574,"Depo Hostivař",4,1
L991D1,3,575,"Nemocnice Motol",5,1
L991D1,3,576,"Depo Hostivař",2,1
L991D1,3,577,"Nemocnice Motol",3,1
L991D1,3,578,"Depo Hostivař",2,1
L991D1,3,579,"Nemocnice Motol",3,1
L991D1,3,580,"Depo Hostivař",2,1
L991D1,3,581,"Nemocnice Motol",3,1
L991D1,3,582,"Depo Hostivař",2,1
L991D1,3,583,"Nemocnice Motol",3,1
L991D1,3,584,"Depo Hostivař",2,1
L991D1,3,585,"Nemocnice Motol",3,1
L991D1,3,586,"Depo Hostivař",2,1
L991D1,3,587,"Nemocnice Motol",3,1
L991D1,3,588,"Depo Hostivař",2,1
L991D1,4,589,"Nemocnice Motol",3,1
L991D1,3,590,"Depo Hostivař",2,1
L991D1,3,591,"Nemocnice Motol",3,1
L991D1,3,592,"Depo Hostivař",4,1
L991D1,3,593,"Nemocnice Motol",5,1
L991D1,3,594,"Depo Hostivař",2,1
L991D1,3,595,"Nemocnice Motol",3,1
L991D1,3,596,"Depo Hostivař",2,1
L991D1,3,597,"Nemocnice Motol",3,1
L991D1,3,598,"Depo Hostivař",2,1
L991D1,3,599,"Nemocnice Motol",3,1
L991D1,3,600,"Depo Hostivař",2,1
L991D1,3,601,"Nemocnice Motol",3,1
L991D1,3,602,"Depo Hostivař",4,1
L991D1,3,603,"Nemocnice Motol",5,1
L991D1,3,604,"Depo Hostivař",2,1
L991D1,3,605,"Nemocnice Motol",5,1
L991D1,3,606,"Depo Hostivař",2,1
L991D1,3,607,"Nemocnice Motol",3,1
L991D1,3,608,"Depo Hostivař",2,1
L991D1,3,609,"Nemocnice Motol",3,1
